Type,Id,Name,Frequency (Hz),Latitude,Longitude,Altitude (m),Power,TII Main,TII Sub
FM,Northsound 1 Aberdeen Durris,Northsound 1,96900000,56.999987,-2.389944,325,5.1,,
FM,Northsound 1 Peterhead Stirling Hill,Northsound 1,103000000,57.460172,-1.794644,81,0.174,,
FM,Nova Radio North East 102.5 FM Newcastle Upon Tyne Newcastle upon Tyne - Westgate Community College,Nova Radio North East 102.5 FM,102500000,54.977313,-1.660472,120,0.025,,
FM,Nu Sound Radio Newham Stratford New Town,Nu Sound Radio,92000000,51.550148,-0.005011,5,0.025,,
FM,Oban FM Oban,Oban FM,103300000,56.40396,-5.485882,122,0.2364,,
FM,Oldham Community Radio Oldham Oldham Civic Centre,Oldham Community Radio,99700000,53.542378,-2.11676,203,0.025,,
FM,Original 106 Aberdeen Balgownie,Original 106,106300000,57.184868,-2.122071,74,0.025,,
FM,Original 106 Aberdeen Durris,Original 106,106800000,56.999987,-2.389944,325,9.00001,,
FM,Original 106 Peterhead Peterhead FC,Original 106,106300000,57.511465,-1.796526,26,0.175,,
FM,Park Radio Diss,Park Radio,107600000,52.379033,1.106883,42,0.2,,
FM,Park Radio Harleston,Park Radio,105200000,52.397642,1.30594,39,0.025,,
FM,Pendle Community Radio Nelson Brierfield,Pendle Community Radio,103100000,53.822137,-2.212023,265,0.025,,
FM,Penistone FM Penistone Hoylandswaine (B),Penistone FM,95700000,53.536589,-1.610386,275,0.025,,
FM,Peterborough Community Radio Peterborough Peterborough - Cumberland House,Peterborough Community Radio,103200000,52.574323,-0.237171,8,0.05,,
FM,Phoenix FM Brentwood Brentwood - Gibraltar House,Phoenix FM,98000000,51.602337,0.298078,113,0.025,,
FM,Phoenix FM Halifax,Phoenix FM,96700000,53.713832,-1.846175,233,0.025,,
FM,Phonic FM Exeter Exeter - Pheonix Arts Centre,Phonic FM,106800000,50.725287,-3.531325,45,0.025,,
FM,Pirate FM East Cornwall Caradon Hill,Pirate FM,102200000,50.511364,-4.43683,369,2,,
FM,Pirate FM West Cornwall Redruth,Pirate FM,102800000,50.209786,-5.238489,237,8.3,,
FM,Platform B Brighton Sussex Heights,Platform B,105500000,50.822557,-0.149203,19,0.025,,
FM,Pride FM NEWCASTLE Newcastle - Shieldfield House,Pride FM,89200000,54.978297,-1.599687,41,0.05,,
FM,Pulse 1 Bradford Idle,Pulse 1,97500000,53.832945,-1.752142,215,0.25,,
FM,Pulse 1 Halifax and Huddersfield Vicars Lot,Pulse 1,102500000,53.651685,-1.892848,340,1,,
FM,Pulse Community Radio Barrhead Barrhead - St Lukes School,Pulse Community Radio,98400000,55.789931,-4.385746,103,0.025,,
FM,Purbeck Coast FM Swanage Nine Barrow Down,Purbeck Coast FM,101200000,50.629952,-1.987364,196,0.05,,
FM,Pure Radio Dundee Dundee Law,Pure Radio,102000000,56.470214,-2.989443,174,0.1,,
FM,Pure Radio Perth Kirkton Mailer,Pure Radio,106600000,56.372293,-3.453361,178,0.2528,,
FM,Q 102.9 Londonderry Foyle Hill,Q 102.9,102900000,54.993579,-7.380227,183,5,,
FM,Q Radio 96.7/102.5FM Bangor,Q Radio 96.7/102.5FM,102500000,54.661435,-5.675928,21,0.04,,
FM,Q Radio 96.7/102.5FM Belfast Black Mountain,Q Radio 96.7/102.5FM,96700000,54.586989,-6.022076,301,0.3,,
FM,Q Radio 96.7/102.5FM Newtownabbey Carnmoney Hill,Q Radio 96.7/102.5FM,102500000,54.676355,-5.928737,207,0.02,,
FM,Q100.5 Armagh Armagh - City Hotel,Q100.5,107600000,54.344707,-6.650706,54,0.15,,
FM,Q100.5 Newry Camlough,Q100.5,100500000,54.160861,-6.385716,340,0.5,,
FM,Q100.5 Kilkeel,Q100.5,101100000,54.095375,-6.041723,267,0.217,,
FM,Q100.5 Newcastle Tullybrannigan Raod,Q100.5,101100000,54.217544,-5.916663,45,0.1,,
FM,Q101.2 Omagh and Enniskillen Brougher Mountain B,Q101.2,101200000,54.424515,-7.457403,293,5,,
FM,Q101.2 Enniskillen Coles Hill,Q101.2,102100000,54.342771,-7.654519,64,0.03,,
FM,Q106/7 Dungannon,Q106/7,107200000,54.505165,-6.768771,84,0.25,,
FM,Q106/7 Maghera Seefin Hill,Q106/7,106300000,54.866046,-6.726181,196,0.025,,
FM,Q106/7 Cookstown Tulnagee Quarry,Q106/7,106000000,54.728374,-6.721965,270,0.5,,
FM,Q107 Larne Gransha,Q107,107600000,54.800061,-5.698616,126,0.15,,
FM,Q107 Ballymena Portglenone,Q107,107000000,54.863112,-6.429581,207,0.5,,
FM,Q97.2 Ballycastle Drumeeny,Q97.2,97600000,55.192111,-6.23419,86,0.025,,
FM,Q97.2 Coleraine Maddybenny More,Q97.2,97200000,55.178615,-6.671493,62,0.25,,
FM,Quality Radio Paisley Paisley - Oliphant Court,Quality Radio,107500000,55.824656,-4.466108,75,0.05,,
FM,Quay FM Alderney Fort Albert,Quay FM,107100000,49.725692,-2.183499,52,0.025,,
FM,Raaj FM Sandwell West Bromwich Sandwell,Raaj FM,91300000,52.515701,-1.989789,162,0.025,,
FM,Radio Ashford Ashford Ashford - William Harvey Hospital,Radio Ashford,107100000,51.142455,0.917557,63,0.02,,
FM,Radio Borders Borders Berwick-upon-Tweed,Radio Borders,102300000,55.785854,-2.032822,129,0.01,,
FM,Radio Borders Borders EYEMOUTH,Radio Borders,103400000,55.83228,-2.085863,197,0.5,,
FM,Radio Borders Borders PEEBLES,Radio Borders,103100000,55.661832,-3.227732,352,0.035,,
FM,Radio Borders Borders SELKIRK,Radio Borders,96800000,55.555786,-2.793221,290,5,,
FM,Radio Bronglais Aberystwyth Bronglais Hospital,Radio Bronglais,87800000,52.416008,-4.071692,20,0.0005,,
FM,Radio Cardiff Cardiff Cardiff - Nelson House,Radio Cardiff,98700000,51.470082,-3.171,4,0.025,,
FM,Radio Carmarthenshire Carmarthen,Radio Carmarthenshire,97500000,51.867126,-4.309135,137,0.005,,
FM,Radio Carmarthenshire Carmarthenshire Carmel,Radio Carmarthenshire,97100000,51.818501,-4.066216,255,1.5105,,
FM,Radio Carmarthenshire Llanelli LLANELLI,Radio Carmarthenshire,97500000,51.699961,-4.157337,111,0.2,,
FM,Radio City Liverpool Allerton Park,Radio City,96700000,53.373318,-2.884808,69,4.1,,
FM,Radio City Mersey Tunnel,Radio City,96700000,53.404457,-2.994207,3,0.001,,
FM,Radio Dawn Nottingham Mapperley,Radio Dawn,107600000,52.979731,-1.133451,125,0.05,,
FM,Radio Essex Chelmsford Church Green,Radio Essex,107700000,51.715584,0.574257,110,0.325,,
FM,Radio Essex Southend SOUTHEND TE,Radio Essex,105100000,51.540835,0.698653,33,0.2378,,
FM,Radio Exe Exeter Exeter (St Thomas),Radio Exe,107300000,50.719122,-3.562148,102,1,,
FM,Radio Faza 97.1 FM Nottingham Mapperley,Radio Faza 97.1 FM,97100000,52.979731,-1.133451,125,0.05,,
FM,Radio Gibraltar Plus  Upper Rock,Radio Gibraltar Plus,100500000,36.133162,-5.345733,400,0.2,,
FM,Radio Glangwili Carmarthen Glangwili General Hospital,Radio Glangwili,87700000,51.868925,-4.28613,24,5e-05,,
FM,Radio Hartlepool Hartlepool,Radio Hartlepool,102400000,54.686616,-1.216936,12,0.025,,
FM,Radio Ikhlas Derby Normanton,Radio Ikhlas,107800000,52.906966,-1.502458,95,0.025,,
FM,Radio Jackie Kingston Tolworth Tower,Radio Jackie,107800000,51.379884,-0.281001,29,0.4,,
FM,Radio LaB Luton Luton - Farley Hill,Radio LaB,97100000,51.878444,-0.438278,167,0.025,,
FM,Radio Leyland Leyland Leyland - Farington,Radio Leyland,104800000,53.702614,-2.6866,43,0.05,,
FM,Radio MAC Bradford Bradford - Richmond Building,Radio MAC,107100000,53.791802,-1.76301,127,0.025,,
FM,Radio Mount Vernon London Mount Vernon,Radio Mount Vernon,95100000,51.615389,-0.448479,105,0.0005,,
FM,Radio Newark Newark Newark - St Mary Magdalene Church,Radio Newark,107800000,53.076705,-0.808623,18,0.025,,
FM,Radio Newquay Newquay Newquay - Lane Theatre,Radio Newquay,106100000,50.400677,-5.055861,61,0.1,,
FM,Radio North Angus Arbroath Arbroath Infirmary,Radio North Angus,96600000,56.554563,-2.597638,17,0.2,,
FM,Radio North Angus Carnoustie Carnoustie High School,Radio North Angus,107500000,56.506001,-2.724898,26,0.025,,
FM,Radio North Angus Arbroath Monifieth - High School,Radio North Angus,105900000,56.47904,-2.840142,21,0.025,,
FM,Radio North Angus FM Brechin High School,Radio North Angus FM,87700000,56.736949,-2.672732,80,5e-05,,
FM,Radio North Angus FM Montrose Montrose Academy,Radio North Angus FM,87700000,56.70939,-2.463211,2,5e-05,,
FM,Radio North Angus FM Whitehills Forfar Whitehills Health Centre,Radio North Angus FM,87700000,56.651326,-2.870882,75,5e-05,,
FM,Radio Panj Coventry William Batchelor House,Radio Panj,99600000,52.413553,-1.510526,92,0.01,,
FM,Radio Pembrokeshire Pembrokeshire Fishguard,Radio Pembrokeshire,107500000,52.012591,-4.996935,123,0.09,,
FM,Radio Pembrokeshire Pembrokeshire Haverfordwest,Radio Pembrokeshire,102500000,51.899195,-4.86653,186,9.54993,,
FM,Radio Pembrokeshire Pembrokeshire Tenby VHF,Radio Pembrokeshire,107500000,51.679343,-4.701725,52,0.07,,
FM,Radio Plus Coventry Coventry - Mercia House,Radio Plus,101500000,52.408177,-1.514849,76,0.025,,
FM,Radio Redhill East Surrey East Surrey Hospital,Radio Redhill,100400000,51.218538,-0.161434,66,0.001,,
FM,Radio Reverb Brighton & Hove Brighton Race Course,Radio Reverb,97200000,50.829169,-0.112873,124,0.07,,
FM,Radio Saltire Musselburgh Carberry - Hillhead Farm,Radio Saltire,106700000,55.917198,-3.000107,152,0.025,,
FM,Radio Saltire Tranent,Radio Saltire,107200000,55.94425,-2.954051,86,0.025,,
FM,Radio Sangam Huddersfield Huddersfield - Royal Infirmary,Radio Sangam,107900000,53.655545,-1.815067,187,0.02,,
FM,Radio Scarborough Scarborough Oliver's Mount B,Radio Scarborough,107600000,54.267627,-0.404944,151,0.025,,
FM,Radio Skye Skye & Lochalsh Portree,Radio Skye,106200000,57.41693,-6.193925,51,0.03,,
FM,Radio Skye Skye & Lochalsh Sabhal Mòr Ostaig,Radio Skye,106200000,57.086557,-5.881012,42,0.1,,
FM,Radio Skye Skye & Lochalsh Skriaig,Radio Skye,102700000,57.38642,-6.24289,390,3.65,,
FM,Radio Skye Skye & Lochalsh Staffin - caravan & camping site,Radio Skye,107200000,57.62189,-6.196103,88,0.1,,
FM,Radio St Austell Bay St Austell St Austell RFC,Radio St Austell Bay,105600000,50.32788,-4.777309,90,0.025,,
FM,Radio Tamworth Tamworth Tamworth - Strode House,Radio Tamworth,106800000,52.633266,-1.698832,63,0.025,,
FM,Radio Tircoed Swansea North-West Tircoed,Radio Tircoed,106500000,51.682376,-3.997518,67,0.025,,
FM,Radio Tyneside Newcastle-Upon-Tyne Newcastle - Royal Victoria Infirmary,Radio Tyneside,93600000,54.980525,-1.622165,70,0.05,,
FM,Radio Wimborne Wimborne,Radio Wimborne,94600000,50.784535,-1.981933,42,0.025,,
FM,Radio Winchcombe Winchcombe Winchcombe - Encounter Church,Radio Winchcombe,107100000,51.955961,-1.967212,94,0.025,,
FM,Radio Wyvern Worcester Worcester - Perry Wood School,Radio Wyvern,106700000,52.193696,-2.193793,73,0.1,,
FM,Radio X London Crystal Palace,Radio X,104900000,51.424161,-0.074944,110,1.9,,
FM,Radio X Manchester Manchester - City Tower,Radio X,97700000,53.480177,-2.23864,43,0.5,,
FM,Radio2Funky Leicester Leicester - Granby Street,Radio2Funky,95000000,52.632511,-1.128357,67,0.025,,
FM,Raidió Fáilte Belfast Belfast - Divis Flats,Raidió Fáilte,107100000,54.599944,-5.942214,14,0.29,,
FM,Rainbow Radio SE_London Crystal Palace,Rainbow Radio,92400000,51.424161,-0.074944,110,0.03,,
FM,Red Kite Radio Haddenham and Thame Haddenham,Red Kite Radio,107200000,51.769341,-0.914507,71,0.04,,
FM,Redroad FM Rother Valley Wales Sheffield,Redroad FM,102400000,53.338861,-1.284487,119,0.025,,
FM,Reprezent 107.3 FM Lewisham Honor Oak - Greystead Road,Reprezent 107.3 FM,107300000,51.447582,-0.055538,88,0.08,,
FM,Resonance FM London Guys Hospital Tower,Resonance FM,104400000,51.503766,-0.087153,3,0.025,,
FM,Revival FM Glasgow Glasgow - Dundasvale Court - Block 22,Revival FM,93000000,55.867219,-4.257501,29,0.05,,
FM,Revive FM Newham Forest Gate - Mosque,Revive FM,94000000,51.54622,0.024816,7,0.1,,
FM,Revolution Radio Northampton Northampton - St James,Revolution Radio,96100000,52.238473,-0.921991,62,0.01,,
FM,Rhondda Radio Rhondda Valley Ferndale Shooting Club,Rhondda Radio,97500000,51.663145,-3.43724,392,0.0245,,
FM,Rhondda Radio Rhondda Ystrad - Nant y Gwyddon landfill,Rhondda Radio,106100000,51.637868,-3.474302,312,0.025,,
FM,Ribble FM Ribble Clitheroe,Ribble FM,106700000,53.87373,-2.39008,91,0.05,,
FM,Rinse FM London City East Peregrine House,Rinse FM,106800000,51.529704,-0.100628,22,0.025,,
FM,Riviera FM Torbay Torquay Town,Riviera FM,107900000,50.463334,-3.529328,67,0.17,,
FM,RNA FM Scotland Angus - Webster's High School,RNA FM,107900000,56.670235,-3.006984,131,0.0007,,
FM,RNIB Connect Radio West Glasgow Glasgow west - Anniesland Cort,RNIB Connect Radio,101000000,55.891042,-4.324777,28,0.025,,
FM,Rock FM Preston and Blackpool WINTER HILL,Rock FM,97400000,53.625547,-2.514794,439,1,,
FM,Rossendale Radio Rossendale Rawtenstall - Hardmans Business Centre,Rossendale Radio,104700000,53.696842,-2.297569,157,0.05,,
FM,RWS FM 103.3 Bury St Edmunds Bury St Edmunds - West Suffolk Hospital,RWS FM 103.3,103300000,52.231722,0.709179,57,0.075,,
FM,Sabras Sound FM Leicester Leicester - Corah Works,Sabras Sound FM,91000000,52.643163,-1.134352,52,0.1,,
FM,Sabras Sound FM Loughborough Loughborough - University,Sabras Sound FM,102100000,52.766045,-1.223955,48,0.1,,
FM,Salaam Radio Peterborough Peterborough - Cumberland House,Salaam Radio,106200000,52.574323,-0.237171,8,0.025,,
FM,Salford City Radio Salford Swinton Civic Centre,Salford City Radio,94400000,53.510582,-2.339991,68,0.025,,
FM,Scout Radio Chingford Gilwell Park,Scout Radio,99600000,51.649824,0.00221,75,0.001,,
FM,Seaforde - Drive in Church Downpatrick, NI Seaforde (drive in movie),Seaforde - Drive in Church,107200000,54.306741,-5.848547,57,5e-05,,
FM,Seahaven FM Eastbourne Butts Brow,Seahaven FM,95600000,50.791712,0.240347,184,0.025,,
FM,Seahaven FM Newhaven Newhaven MCA,Seahaven FM,96300000,50.782266,0.049797,50,0.1,,
FM,Seaside FM 105.3 Hornsea and District Hornsea,Seaside FM 105.3,103500000,53.898863,-0.174128,21,0.08,,
FM,Seaside FM 105.3 Withernsea,Seaside FM 105.3,105300000,53.731283,0.033575,6,0.1,,
FM,Sedgemoor FM Bridgwater Bridgwater - Westfield House,Sedgemoor FM,104200000,51.125924,-3.010084,12,0.07,,
FM,Select Radio Dulwich Dulwich - Countisbury House,Select Radio,94400000,51.433323,-0.068804,106,0.05,,
FM,SFM 106.9 Sittingbourne Sittingbourne - Swale House,SFM 106.9,106900000,51.339728,0.741529,10,0.1,,
FM,Sheffield Live 93.2 FM West Sheffield Sheffield,Sheffield Live 93.2 FM,93200000,53.379385,-1.513809,247,0.025,,
FM,Sheppey FM Sheerness,Sheppey FM,92200000,51.44156,0.7636,3,0.025,,
FM,shmu FM Aberdeen Aberdeen - Stewart Park Court,shmu FM,99800000,57.16473,-2.137712,90,0.025,,
FM,SIBC Shetland Bressay,SIBC,96200000,60.130079,-1.096281,224,4,,
FM,SIBC Shetland Lerwick,SIBC,102200000,60.155463,-1.146383,22,0.025,,
FM,Silk FM Macclesfield Sutton Common,Silk FM,106900000,53.206041,-2.10072,401,0.15,,
FM,Sine FM Doncaster Doncaster - Civic Centre,Sine FM,102600000,53.520399,-1.130303,16,0.1,,
FM,Siren FM Lincoln Lincoln University,Siren FM,107300000,53.228811,-0.549432,4,0.025,,
FM,Skylark Buckfastleigh Holne - Higher Mill Leat Farm,Skylark,107600000,50.506305,-3.812489,184,0.1,,
FM,Skylark Princetown,Skylark,105800000,50.549887,-4.001482,464,0.1,,
FM,Skyline Gold 102.5 Hedge End,Skyline Gold 102.5,102500000,50.913384,-1.317748,41,0.025,,
FM,Smooth Radio Glasgow Black Hill,Smooth Radio,105200000,55.860005,-3.873572,275,15,,
FM,Smooth Radio North East England Burnhope,Smooth Radio,97500000,54.8219,-1.714848,240,4.5,,
FM,Smooth Radio London Croydon,Smooth Radio,102200000,51.40986,-0.085755,114,2,,
FM,Smooth Radio Derby Drum Hill,Smooth Radio,101400000,52.975288,-1.442404,156,0.125,,
FM,Smooth Radio North East England Eston Nab,Smooth Radio,107700000,54.556455,-1.120934,237,2.5,,
FM,Smooth Radio North East England Fenham,Smooth Radio,107500000,54.978039,-1.662966,120,0.05,,
FM,Smooth Radio Kettering Geddington,Smooth Radio,107400000,52.445531,-0.666816,118,0.2,,
FM,Smooth Radio Peterborough Gunthorpe,Smooth Radio,106800000,52.617188,-0.247858,3,0.1,,
FM,Smooth Radio Wellingborough Irchester,Smooth Radio,97200000,52.272441,-0.64153,90,0.1,,
FM,Smooth Radio Kendal,Smooth Radio,100100000,54.314559,-2.708127,172,0.1,,
FM,Smooth Radio Kendal Keswick Forest,Smooth Radio,101400000,54.608739,-3.204646,215,0,,
FM,Smooth Radio North East England NEWTON,Smooth Radio,96400000,54.982447,-1.945593,165,0.1,,
FM,Smooth Radio West Midlands SUTTON COLDFIELD,Smooth Radio,105700000,52.600539,-1.833856,169,5.5,,
FM,Smooth Radio East Midlands WALTHAM,Smooth Radio,106600000,52.801451,-0.80088,138,6.2,,
FM,Smooth Radio Windermere WINDERMERE,Smooth Radio,100800000,54.37436,-2.951306,216,0.1,,
FM,Smooth Radio North West England WINTER HILL,Smooth Radio,100400000,53.625547,-2.514794,439,2.5,,
FM,Somer Valley FM Midsomer Norton Clandown,Somer Valley FM,97500000,51.305362,-2.458279,157,0.025,,
FM,Sound Radio Towyn & Rhyl Towyn,Sound Radio,103100000,53.301565,-3.540892,2,0.05,,
FM,Soundart Radio Totnes Dartington Hall,Soundart Radio,102500000,50.452961,-3.693809,62,0.05,,
FM,Spark FM Sunderland Monkswearmouth Sunderland,Spark FM,107000000,54.914812,-1.376309,21,0.025,,
FM,Speysound Radio Aviemore Cairn Gorm,Speysound Radio,107100000,57.123819,-3.646048,1085,0.068,,
FM,Spice FM Newcastle upon Tyne Newcastle upon Tyne - The Beacon,Spice FM,98800000,54.974313,-1.648312,110,0.025,,
FM,Stafford FM Stafford Stafford - Guildhall Shopping Centre,Stafford FM,107300000,52.807267,-2.118633,78,0.0248,,
FM,Star Radio Ely Ely Cathedral,Star Radio,107100000,52.398758,0.262657,20,0.1,,
FM,Star Radio Haverhill,Star Radio,107900000,52.094644,0.443018,105,0.01,,
FM,Star Radio Cambridge Madingley,Star Radio,100700000,52.215394,0.036667,62,0.3379,,
FM,Star Radio Saffron Walden,Star Radio,107300000,52.018807,0.236288,63,0.02,,
FM,Stoke Mandeville Hospital Radio Aylesbury Stoke Mandeville Hospital,Stoke Mandeville Hospital Radio,101800000,51.797803,-0.799261,87,0.0015,,
FM,Storm FM Bangor University of Wales Bangor,Storm FM,87700000,53.226864,-4.130115,15,5e-05,,
FM,Sun FM Darlington Darlington - Harrowgate Hill,Sun FM,103200000,54.555795,-1.560849,72,0.165,,
FM,Sun FM Sunderland Haining,Sun FM,103400000,54.851532,-1.447373,162,0.15,,
FM,Sun FM Bishop Auckland Middlestone,Sun FM,106800000,54.678457,-1.611325,189,0.025,,
FM,Sun FM Richmond Richmond - Mercury Road,Sun FM,102600000,54.411911,-1.748975,212,0.05,,
FM,Sun FM Durham Sacriston,Sun FM,102800000,54.813552,-1.619989,180,0.1648,,
FM,Sunny Govan Radio Glasgow Glasgow - Govan,Sunny Govan Radio,103500000,55.846502,-4.336973,35,0.025,,
FM,Sunrise FM Bradford Idle,Sunrise FM,103200000,53.832945,-1.752142,215,0.25,,
FM,Sunset Drive-in Cinema Portsmouth Pier Road (Car Park),Sunset Drive-in Cinema,92000000,50.786694,-1.098659,1,5e-05,,
FM,Sunshine East Belfast Belfast - Lower Braniel Road,Sunshine,104900000,54.578225,-5.850659,67,0.025,,
FM,Sunshine Radio Monmouthshire Abergavenny,Sunshine Radio,107800000,51.807795,-3.097781,433,0.02,,
FM,Sunshine Radio Ludlow Clee Hill,Sunshine Radio,107800000,52.378266,-2.596676,427,0.125,,
FM,Sunshine Radio Monmouth MONMOUTH,Sunshine Radio,107000000,51.811533,-2.688667,194,0.5,,
FM,Sunshine Radio Hereford RIDGE HILL,Sunshine Radio,106200000,51.997433,-2.53989,204,0.8,,
FM,Sunshine Radio (FM) Ludlow Woofferton,Sunshine Radio (FM),105900000,52.318073,-2.718365,81,0.5,,
FM,Susy Radio Redhill & Reigate Reigate Hill - Fort Lodge,Susy Radio,103400000,51.254634,-0.198401,226,0.05,,
FM,Swindon 105.5 Swindon Swindon - Brunel Tower,Swindon 105.5,105500000,51.561066,-1.786888,100,0.025,,
FM,Switch Radio 107.5 North East Birmingham Castle Vale,Switch Radio 107.5,107500000,52.520827,-1.794217,89,0.025,,
FM,SWUFM Bristol Bristol - Croydon House,SWUFM,103700000,51.459262,-2.569353,20,0.05,,
FM,Takeover Radio Leicester Leicester - Gorse Hill City Farm,Takeover Radio,103200000,52.65099,-1.160066,81,0.025,,
FM,Takeover Radio 106.9 Sutton in Ashfield,Takeover Radio 106.9,106900000,53.1237,-1.260867,160,0.025,,
FM,Tameside Radio Tameside Harrop Edge,Tameside Radio,103600000,53.464054,-2.026622,301,0.05,,
FM,Tay FM Dundee Angus,Tay FM,102800000,56.555053,-2.986125,312,4,,
FM,Tay FM Perth PERTH,Tay FM,96400000,56.375183,-3.444404,123,0.3,,
FM,Tay FM Dundee Tay Bridge,Tay FM,96400000,56.444566,-2.925027,100,0.05,,
FM,TD1 Radio Central Borders Galashiels - Golf Club,TD1 Radio,106500000,55.62095,-2.804223,190,0.02,,
FM,Tempo 107.4 FM Wetherby Collingham,Tempo 107.4 FM,107400000,53.897122,-1.415753,96,0.025,,
FM,TFM Radio Teeside ESTON NAB,TFM Radio,96600000,54.555831,-1.121721,234,0.3,,
FM,The Beat London 103.6FM Harlesden Stonebridge,The Beat London 103.6FM,103600000,51.541357,-0.260646,35,0.023,,
FM,The Cat Crewe & Nantwich Crewe,The Cat,107900000,53.088897,-2.45491,51,0.05,,
FM,The Eye Vale of Belvoir White Lodge Farm,The Eye,103000000,52.807355,-0.929488,167,0.042,,
FM,The Flash Waterlooville Waterlooville - Library,The Flash,104300000,50.879962,-1.029683,51,0.1,,
FM,The Hillz FM Coventry Coventry - Pioneer House,The Hillz FM,98600000,52.41396,-1.500377,87,0.05,,
FM,The Source Falmouth & Penryn Penryn - Tremough,The Source,96100000,50.170903,-5.127727,121,0.025,,
FM,The Voice Barnstaple Barnstaple - North Devon college,The Voice,106100000,51.072691,-4.068213,49,0.05,,
FM,The Voice Bideford Homlacott,The Voice,107800000,51.039847,-4.134223,116,0.05,,
FM,The Voice Ilfracombe Ilfracombe Holiday Park,The Voice,107800000,51.201277,-4.11448,130,0.0343,,
FM,The Wave Swansea Kilvey Hill,The Wave,96400000,51.62891,-3.919745,193,1,,
FM,Thornbury Radio Olveston,Thornbury Radio,107500000,51.582306,-2.561076,75,0.008,,
FM,Thornbury Radio Thornbury and District Thornbury,Thornbury Radio,105100000,51.608616,-2.488331,99,0.0511,,
FM,Time 107.5 Havering Romford - Mercury House,Time 107.5,107500000,51.57906,0.184321,18,0.4065,,
FM,TMCR Thorne-Moorends Thorne - Bridge Street,TMCR,95300000,53.610359,-0.959319,2,0.0199,,
FM,Tone FM Taunton Taunton - Market House,Tone FM,107800000,51.014569,-3.102891,19,0.025,,
